time,time,dsdx_hf,dsdx_depavg,dsdx_model,dsdx_polaris,SMB_dsdz_highfreq,DMB_dsdz_highfreq,u_tidal_DMB,u_tidal_SMB,tidal_range_RWC_m,tidal_range_GG_m,SMB_Kd,DMB_Kd,sta32_Chla_mg_m3,sta32_Chla_calculated_mg_m3,sta32_DO_percsat,sta32_SPM_mg_L,sta32_sal_PSU,sta32_temp_degC,sta32_dsdz,sta32_Chla_comb_mg_m3,sta32_Kd_comb,sta32_Kd_depth_m,sta27_Chla_mg_m3,sta27_Chla_calculated_mg_m3,sta27_DO_percsat,sta27_SPM_mg_L,sta27_sal_PSU,sta27_temp_degC,sta27_dsdz,sta27_Chla_comb_mg_m3,sta27_Kd_comb,sta27_Kd_depth_m,DMB_SFEI_Chla_RFU,DMB_SFEI_Chla_microgL,DMB_SFEI_DO_percsat,DMB_SFEI_DO_mg_L,DMB_SFEI_Sal_PSU,SMB_SFEI_Chla_RFU,SMB_SFEI_Chla_microgL,SMB_SFEI_DO_percsat,SMB_SFEI_DO_mg_L,SMB_SFEI_Sal_PSU,DMB_lower_SpCond_uS_cm,DMB_upper_SpCond_uS_cm,SMB_lower_SpCond_uS_cm,SMB_upper_SpCond_uS_cm,UC_precip_mm,UC_solrad_w_sqm,UC_avg_wind_speed_m_sec,FRE_precip_mm,FRE_solrad_w_sqm,FRE_avg_wind_speed_m_sec,SJ_precip_mm,SJ_solrad_w_sqm,SJ_avg_wind_speed_m_sec,PSP_precip_mm,PSP_solrad_w_sqm,PSP_avg_wind_speed_m_sec,Moff_precip_mm,GUAD_discharge_cfs,COY_discharge_cfs,ALA_flood_channel_discharge_cfs,ALA_creek_discharge_cfs,Delta_discharge_cfs,sta27_tidal_vel
1/19/2007,1/19/2007,,,,,,,,0.97571,3.279,2.415,3.730786524,4.712979554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42884.375,42841.66667,0,100,1,,,,,,,0,62,0.9,0,33.4,21.1,3.73,27.1,12300,
1/20/2007,1/20/2007,,,,,,,,1.008784,3.191,2.302,4.034519585,5.56174952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42862.5,42841.66667,0,104,0.9,,,,,,,0.1,115,1,0,32.6,21.1,3.56,25.3,12300,
1/21/2007,1/21/2007,,,,,,,,1.055468,3.137,2.18,4.748042548,7.656782208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42803.125,42782.29167,0,123,1.7,,,,,,,0,130,2.3,0,31.9,20.5,2.16,25.9,12300,
1/22/2007,1/22/2007,,,,,,,,1.040238,2.832,1.941,4.617521561,7.600436582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42770.83333,42753.125,0,119,0.9,,,,,,,0,135,1,0,32,19.7,1.94,26.8,12000,
1/23/2007,1/23/2007,,,,,,,,0.969596,2.614,1.791,4.300001448,6.72554274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42777.08333,42751.04167,0,115,0.8,,,,,,,0,129,1.1,0,32.4,19.8,1.91,26.9,11900,
1/24/2007,1/24/2007,,,,,,,,0.888723,2.466,1.71,3.826833979,5.70671144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42814.58333,42777.08333,0,114,0.8,,,,,,,0,130,1.1,0,34.2,19.8,1.85,25.2,11800,
1/25/2007,1/25/2007,,,,,,,,0.846654,2.257,1.568,3.400588566,4.619240928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42802.08333,42772.91667,0,93,0.9,,,,,,,0,104,0.9,0,34.5,19.4,1.8,24.6,11600,
1/26/2007,1/26/2007,,,,,,,,0.843849,2.397,1.759,3.053531628,3.803766102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42791.66667,42795.83333,0.76,71,0.9,,,,,,,1.9,43,0.8,1.3,34.7,20,1.8,24,11400,
1/27/2007,1/27/2007,,,,,,,,0.860997,2.584,1.925,2.900920564,3.41190791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42808.33333,42764.58333,5.59,80,0.9,,,,,,,4.2,93,1.1,12.2,256,74.9,3.74,61.9,11300,
1/28/2007,1/28/2007,,,,,,,,0.900904,2.775,2.064,2.77411645,3.107129316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42728.125,42742.70833,1.27,88,1,,,,,,,0.3,89,1.2,1.8,147,134,2.16,78,11200,
1/29/2007,1/29/2007,,,,,,,,0.954896,2.863,2.168,2.922818708,3.367855878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42769.79167,42759.375,0,100,0.9,,,,,,,0.1,120,1,0.3,44.1,35.5,1.42,68.8,11500,
1/30/2007,1/30/2007,,,,,,,,1.00492,3.035,2.205,3.177007907,3.925165307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42818.75,42843.75,0,115,1.2,,,,,,,0,115,1.3,0,38.6,26.1,1.62,67.3,12100,
1/31/2007,1/31/2007,,,,,,,,1.028586,3.037,2.21,3.354315606,4.314462334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42813.54167,42844.79167,0,95,1.4,,,,,,,0,106,1.4,0,35.4,23.7,1.63,64.6,13300,
2/1/2007,2/1/2007,,,,,,,,0.970331,3.094,2.212,3.573836968,4.842062252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42794.79167,42851.04167,0,33,1.2,,,,,,,0,46,1,0,34.1,23.8,1.52,38.8,13600,
2/2/2007,2/2/2007,,,,,,,,1.005751,2.992,2.152,3.711039183,4.853331377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42795.83333,42834.375,0,108,1,,,,,,,0,116,1,0,33.3,22.3,1.62,27.2,13700,
2/3/2007,2/3/2007,,,,,,,,0.937402,2.799,2.008,3.736346155,4.947582236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42757.29167,42827.08333,0,120,0.8,,,,,,,0,130,1.2,0,32.7,21.9,1.88,26.7,13500,
2/4/2007,2/4/2007,,,,,,,,0.892188,2.622,1.789,3.657542162,4.833354293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42762.5,42813.54167,0,116,0.7,,,,,,,0,135,1.2,0,32.7,21.6,1.35,26.3,13100,
2/5/2007,2/5/2007,,,,,,,,0.808406,2.31,1.562,3.518291335,4.568017635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42722.91667,42796.875,0,97,1,,,,,,,0,110,1.3,0,40.3,23,1.35,27.9,12900,
2/6/2007,2/6/2007,,0.097501,,0.100332594,,,,0.727422,2.158,1.437,3.21793235,3.959484913,6,7.4,90,43.3,26.21,11.05,-0.0275,6,,,4.9,5.1,90,20.6,28.02,10.29,-0.01625,4.9,1.67,1,,,,,,,,,,,,,42681.25,42748.95833,0,165,1.3,,,,,,,0,121,1.5,0,97.6,22.2,1.14,32.5,13000,0.703044267
2/7/2007,2/7/2007,,,,,,,,0.635569,1.979,1.311,3.03700842,3.610654288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42669.79167,42755.20833,1.78,42,1.6,,,,,,,9.5,28,1.8,0.3,45.7,20.1,0.57,32.6,13400,
2/8/2007,2/8/2007,,,,,,,,0.575404,1.658,1.118,2.586424033,2.699835839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42845.83333,42830.20833,4.57,26,1.8,,,,,,,26.9,14,1.2,0.5,38.8,19.8,1.56,66.4,14000,
2/9/2007,2/9/2007,,0.087125,,0.111973392,,,,0.547958,1.707,1.239,2.447195964,2.413053696,7.5,8.6,92,26.1,26.03,11.51,-0.125,7.5,1.91,1,5.8,5.7,94,9.9,28.05,10.79,-0.0325,5.8,1.1,1,,,,,,,,,,,,,42941.66667,42846.875,7.87,28,1.3,,,,,,,24.9,27,2.1,5.8,75.4,67.9,75,132,15100,0.456721533
2/10/2007,2/10/2007,,,,,,,,0.541983,1.707,1.252,2.365533753,2.239918965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42973.95833,42810.41667,28.19,44,1.6,,,,,,,28.4,23,2.4,14.2,322,182,300,419,17400,
2/11/2007,2/11/2007,,,,,,,,0.572248,1.959,1.485,2.205719372,1.970996677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42860.41667,42589.58333,8.38,133,1.5,,,,,,,0.5,136,1.5,2.5,214,173,635,649,27800,
2/12/2007,2/12/2007,,,,,,,,0.640471,2.163,1.624,2.208910956,1.95409299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42714.58333,42587.5,7.87,82,1,,,,,,,10.7,79,1.3,7.6,152,86.7,150,178,39200,
2/13/2007,2/13/2007,,,,,,,,0.734523,2.521,1.878,2.397644614,2.22506421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42588.54167,42509.375,0,115,1.3,,,,,,,0,127,1.3,0,124,178,180,212,39400,
2/14/2007,2/14/2007,,,,,,,,0.831645,2.698,2.042,2.699521598,2.705538699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42451.04167,42431.25,0,147,1.1,,,,,,,0,60,0.9,0,45.6,40.2,9.87,90.1,37600,
2/15/2007,2/15/2007,,,,,,,,0.904801,2.815,2.093,2.955609585,3.195233381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42430.20833,42366.66667,0,140,1.2,,,,,,,0,154,1.1,0,42.8,30.1,6.64,65.2,33600,
2/16/2007,2/16/2007,,,,,,,,0.985229,3.145,2.322,3.231893236,3.902627058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42427.08333,42370.83333,0,146,1.1,,,,,,,0.1,161,1.5,0.3,40.9,27.7,3.88,52,29800,
2/17/2007,2/17/2007,,,,,,,,0.981147,3.271,2.382,3.256834195,4.215089145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42439.58333,42332.29167,0,161,1.4,,,,,,,0,169,1.4,0,39.6,26.4,3.16,44.2,27000,
2/18/2007,2/18/2007,,,,,,,,1.04781,3.109,2.18,3.628688551,5.645243488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42405.20833,42310.41667,0,133,1.6,,,,,,,0,165,2.1,0,38.8,25.2,3.16,41.6,24500,
2/19/2007,2/19/2007,,,,,,,,1.046762,2.88,1.949,3.932527018,6.828501559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42394.79167,42284.375,0,167,1.6,,,,,,,0,179,2.8,0,37.3,24.7,1.92,39.7,22600,
2/20/2007,2/20/2007,,,,,,,,0.998902,2.733,1.819,4.243677727,6.858211066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42328.125,42233.33333,0,102,1.5,,,,,,,0.1,105,2.2,0,35.8,23.1,1.56,38.2,21100,
2/21/2007,2/21/2007,,,,,,,,0.951997,2.64,1.759,4.083464606,6.487354427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42356.25,42288.54167,0,64,2.1,,,,,,,0.1,80,3.5,0,36.7,22.4,1.27,38,19900,
2/22/2007,2/22/2007,,,,,,,,0.89653,2.566,1.832,3.742907116,5.619119609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42397.91667,42338.54167,14.99,102,2.1,,,,,,,23,150,2.8,14.5,351,227,63,246,18900,
2/23/2007,2/23/2007,,,,,,,,0.845095,2.545,1.83,3.088771055,3.851403765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42242.70833,42215.625,2.03,171,1.7,,,,,,,0,191,2.1,0.8,79.7,89.9,42.1,128,19100,
2/24/2007,2/24/2007,,,,,,,,0.811819,2.437,1.759,2.875866817,3.330396061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42236.45833,42170.83333,0.51,64,1.8,,,,,,,14.3,67,3.3,1.3,43.5,32.9,3.59,65,20400,
2/25/2007,2/25/2007,,,,,,,,0.808825,2.485,1.879,2.711700666,2.983503012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42226.04167,42128.125,6.86,51,1.6,,,,,,,4.1,104,2.3,5.6,85.9,63,80.6,301,23700,
2/26/2007,2/26/2007,,,,,,,,0.834982,2.509,1.847,2.749399821,2.960603739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42210.41667,42022.91667,25.91,44,1.6,,,,,,,11.2,69,2.3,8.1,245,100,945,885,26700,
2/27/2007,2/27/2007,,,,,,,,0.876258,2.667,1.922,2.968540161,3.354025589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42066.66667,41830.20833,5.59,99,1.6,,,,,,,11.5,84,1.6,5.1,282,259,1610,1220,31000,
2/28/2007,2/28/2007,,,,,,,,0.9099,2.702,2.005,3.344938126,3.977543848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41874.73684,41770.52632,1.78,156,1.6,,,,,,,0,173,2,0,166,188,481,522,33600,
3/1/2007,3/1/2007,,,,,,,,0.911263,2.643,1.916,3.605257654,4.391809506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41638.54167,41609.375,0,126,1.3,,,,,,,0,96,1.5,0,56.7,70.7,86.5,243,33700,
3/2/2007,3/2/2007,,,,,,,,0.894316,2.715,1.881,3.719323633,4.618728695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41490.625,41425,0,180,1.3,,,,,,,0,197,1.7,0,49.6,48.3,28.6,150,32500,
3/3/2007,3/3/2007,,,,,,,,0.861534,2.641,1.841,3.777391453,4.719493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41351.04167,41280.20833,0,180,0.9,,,,,,,0,195,1.4,0,45.6,40.2,19,111,30800,
3/4/2007,3/4/2007,,,,,,,,0.853798,2.537,1.672,3.691222201,4.591122036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41260.41667,41172.91667,0,155,1,,,,,,,0,139,1.1,0,43.5,36,14.1,89.4,28300,
3/5/2007,3/5/2007,,,,,,,,0.793701,2.291,1.475,3.639699879,4.572344368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41104.16667,41001.04167,0,183,1.2,,,,,,,0,185,1,0,47.4,32.8,12.9,75.6,26800,
3/6/2007,3/6/2007,,0.156911,,0.190133038,,,,0.756,2.135,1.391,3.695491081,4.811328277,12.8,12.8,98,77.9,23.33,13.67,-0.14125,12.8,3.88,1,8,7.3,97,24,26.76,12.49,-0.00625,8,1.8,1,,,,,,,,,,,,,40941.66667,40841.66667,0,179,1.3,,,,,,,0,198,1.1,0,51.8,30.4,12.8,64.9,25500,0.447177733
3/7/2007,3/7/2007,,,,,,,,0.710148,2.048,1.33,3.671178814,4.875815707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40766.66667,40637.5,0,164,1.9,,,,,,,0,162,1.8,0,45.3,29.5,13.2,58.6,23100,
3/8/2007,3/8/2007,,,,,,,,0.661892,2.071,1.351,3.387762313,4.230456133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40592.70833,40505.20833,0,183,1.5,,,,,,,0,197,1.4,0,42,25.5,12.5,62.7,21200,
3/9/2007,3/9/2007,,,,,,,,0.597625,2.003,1.374,3.244169642,3.948728022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40482.29167,40326.04167,0,164,1.4,,,,,,,0,158,1.4,0,39.8,25.6,11.9,65.9,20000,
3/10/2007,3/10/2007,,,,,,,,0.563118,1.934,1.357,2.768849055,2.969536942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40307.29167,40204.16667,0,183,1.1,,,,,,,0,197,1.2,0,38.9,25.6,10.4,51.1,18900,
3/11/2007,3/11/2007,,,,,,,,0.541254,1.78,1.311,2.445725584,2.566481847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40162.5,39915.625,0,196,0.9,,,,,,,0,213,0.9,0,38.7,24.9,4.26,40.2,18400,
3/12/2007,3/12/2007,,0.037744,,0.036585366,,,,0.552673,1.805,1.324,2.162999916,2.052689741,9.5,9.3,98,16.6,25.22,14.56,-0.07125,9.5,1.44,1,10.9,9.9,107,7.8,25.88,14.31,-0.075,10.9,0.96,1,,,,,,,,,,,,,39978.125,39478.125,1.78,181,1,,,,,,,0,199,1,0,38.5,24.9,3.99,37.9,17200,0.3025428
3/13/2007,3/13/2007,,,,,,,,0.61256,2.046,1.543,2.193811769,2.089441106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39413.54167,38901.04167,3.05,196,1.3,,,,,,,0.1,217,1.2,0,39.3,24,4.27,36.6,16400,
3/14/2007,3/14/2007,,,,,,,,0.695516,2.357,1.702,3.098884242,3.882857047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38878.125,38738.54167,3.56,207,1.4,,,,,,,0.4,247,1.6,0,38.6,23.4,4.35,37.7,16000,
3/15/2007,3/15/2007,,,,,,,,0.79851,2.662,1.857,2.724912535,3.047710297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38751.04167,38748.95833,3.05,251,1.6,,,,,,,0.8,225,1,0,38.1,23.5,4.65,34.6,16000,
3/16/2007,3/16/2007,,,,,,,,0.892694,2.766,1.976,3.00194375,3.220572563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38870.83333,38630.20833,1.78,207,1.2,,,,,,,0.8,223,0.9,0,37.6,23.4,4.58,35.9,15800,
3/17/2007,3/17/2007,,,,,,,,0.950452,2.891,1.991,3.258623365,3.80752611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38879.16667,38661.45833,0,202,1.6,,,,,,,1.2,214,1.4,0,36.6,25.1,4.53,34.6,15000,
3/18/2007,3/18/2007,,,,,,,,0.975622,2.823,1.923,3.702174954,4.903017972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38890.625,38840.625,0,195,1.7,,,,,,,0.6,223,1.8,0,37.8,25.5,3.12,39.9,14800,
3/19/2007,3/19/2007,,,,,,,,1.005365,2.71,1.828,4.018234407,5.782009682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38904.16667,39016.66667,0.25,194,1.6,,,,,,,0.6,195,1.5,0,35.4,25.2,2.7,36.5,14400,
3/20/2007,3/20/2007,,,,,,,,1.043019,2.854,1.921,4.109823547,6.026465311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38926.04167,38979.16667,5.59,120,1.9,,,,,,,0.3,140,2.4,3,57.1,33.7,2.77,39.1,14300,
3/21/2007,3/21/2007,,,,,,,,1.020852,3.001,2.084,4.119296051,6.063225561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38903.19149,38944.68085,3.81,215,1.6,,,,,,,1.9,239,1.4,0,42,31.9,3.16,41.1,14600,
3/22/2007,3/22/2007,,,,,,,,0.987237,3.066,2.157,3.674963738,4.966022622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38956.25,38978.125,4.83,206,1.3,,,,,,,1,230,1.5,0,36.2,24.8,4.01,40.4,14000,
3/23/2007,3/23/2007,,,,,,,,0.92375,2.941,2.12,3.449847716,4.489645997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39037.5,39034.375,2.29,218,1.3,,,,,,,1,231,1.3,0,35.6,24.3,3.77,38.6,13400,
3/24/2007,3/24/2007,,,,,,,,0.841781,2.693,1.993,3.062276142,3.617313315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39030.20833,39016.66667,0,207,1.8,,,,,,,0.7,221,2.5,0,35.8,23.6,3.66,38.8,13200,
3/25/2007,3/25/2007,,,,,,,,0.76714,2.473,1.817,2.840950404,3.177817461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39072.91667,39002.08333,0,169,1.9,,,,,,,0.5,190,1.9,0,34.4,22,3.68,37.1,13100,
3/26/2007,3/26/2007,,,,,,,,0.72108,2.338,1.685,2.89636237,3.285898609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39161.45833,39007.29167,4.06,93,1.8,,,,,,,5.3,72,2.2,2,96.2,86.9,5.46,44.3,12600,
3/27/2007,3/27/2007,,,,,,,,0.727159,2.32,1.679,5.867508878,12.57524281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39081.25,38892.70833,4.06,216,3,,,,,,,0.8,230,3.5,0,72.5,108,2.07,96.5,12500,
3/28/2007,3/28/2007,,0.044522,,0.027161863,,,,0.743039,2.336,1.575,4.441040334,7.212676257,,,93,60.9,25.22,14.33,-0.01,,3.81,1,,,93,38.8,25.71,14.8,-0.11,,2.47,1,,,,,,,,,,,,,39062.5,38915.625,5.33,232,1.3,,,,,,,1.3,259,1.9,0,37.7,26.6,1.37,40.9,13300,-0.192507867
3/29/2007,3/29/2007,,,,,,,,0.753752,2.345,1.571,3.793828299,5.351221786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39108.33333,38966.66667,5.59,230,1.5,,,,,,,0.9,249,1.1,0,34.4,23.4,1.71,52.8,13300,
3/30/2007,3/30/2007,,,,,,,,0.764351,2.36,1.52,3.629175425,4.998293297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39197.91667,38963.54167,1.78,229,1.4,,,,,,,1.4,247,1.2,0,35.5,22.6,2.22,55.7,14300,
3/31/2007,3/31/2007,,,,,,,,0.786254,2.264,1.474,3.805487093,5.571994179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39156.25,39050,0,226,1.3,,,,,,,0.8,225,1.6,0,33.7,22.9,2.37,54.7,14600,
4/1/2007,4/1/2007,,,,,,,,0.806662,2.182,1.411,3.999787328,6.251215043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39059.375,39110.41667,0,217,1.7,,,,,,,0.8,240,1.9,0,33.4,22.5,2.34,59.1,14800,
4/2/2007,4/2/2007,,,,,,,,0.83625,2.311,1.457,3.974209393,6.163110982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39129.16667,39115.625,3.56,229,1.4,,,,,,,1.2,244,1.2,0,33.7,22,2.33,53.1,15100,
4/3/2007,4/3/2007,,0.084676,,0.091463415,,,,0.804063,2.361,1.505,4.072812878,6.509892675,20.7,22.4,91,142.2,24.04,16.21,,20.7,4.82,1,16.9,18.3,95,69.1,25.69,15.24,-0.01125,16.9,3.63,1,,,,,,,,,,,,,39376.04167,39125,5.33,236,1.4,,,,,,,1.5,256,1.4,0,31.4,21.6,2.27,57.8,15200,0.119424083
4/4/2007,4/4/2007,,,,,,,,0.793729,2.372,1.609,4.124359599,6.730582448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39564.58333,39232.29167,5.08,180,1.2,,,,,,,1.9,190,1.1,0,31.6,21.5,2.22,56.6,15600,
4/5/2007,4/5/2007,,,,,,,,0.744368,2.39,1.671,4.323497266,7.380502392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39806.25,39421.875,3.3,184,1.5,,,,,,,1.3,210,1.3,0,33.2,21.8,2.92,59.2,15300,
4/6/2007,4/6/2007,,,,,,,,0.709532,2.352,1.628,4.113839394,6.802574692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39902.08333,39578.125,2.03,173,1.9,,,,,,,0.8,252,2.1,0,32.4,22.3,5.6,63.8,14600,
4/7/2007,4/7/2007,,,,,,,,0.663788,2.283,1.595,2.643351091,3.347176311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40063.54167,39838.54167,0,113,1.8,,,,,,,1.4,193,2.6,0,32.3,21.1,2.65,67.2,14300,
4/8/2007,4/8/2007,,,,,,,,0.614362,2.13,1.581,2.628966688,3.113756385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40125,39648.95833,0,209,1.8,,,,,,,0.8,256,2.1,0,31.1,21.2,2.02,64.7,14500,
4/9/2007,4/9/2007,,,,,,,,0.590802,2.041,1.542,2.611212642,3.057742594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40164.58333,39578.125,2.29,238,1.9,,,,,,,0.3,273,2.8,0,29.9,20.9,1.93,62.2,14800,
4/10/2007,4/10/2007,,0.071639,,0.036585366,,,,0.585619,1.947,1.468,2.712114999,3.05614905,20.3,21.1,88,59.8,25.19,16.06,-0.04375,20.3,3.19,1,19.1,19.4,97,27.9,25.85,15.67,-0.18125,19.1,1.7,1,,,,,,,,,,,,,40451.04167,39670.83333,2.03,250,1.8,,,,,,,0.9,265,2.5,0,30.4,20.9,1.67,62.2,14800,0.32730825
4/11/2007,4/11/2007,,,,,,,,0.622856,1.944,1.441,4.755391532,9.339765411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40456.38298,39767.02128,8.13,205,2.6,,,,,,,1.4,251,3.2,3.8,37.8,30.1,5.39,77.9,14000,
4/12/2007,4/12/2007,,,,,,,,0.685713,2.209,1.554,5.715892963,12.9655643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40377.08333,39853.125,4.06,254,2.8,,,,,,,0.1,282,2.9,0,31.6,23.6,1.52,74.2,14500,
4/13/2007,4/13/2007,,,,,,,,0.755745,2.302,1.62,3.982687283,6.504258114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40512.5,40129.16667,1.78,246,1.5,,,,,,,0.6,268,1.8,0,29.9,22.1,1.8,62.5,14200,
4/14/2007,4/14/2007,,,,,,,,0.811944,2.378,1.602,4.893343697,9.817892939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40621.875,40251.04167,7.62,108,2.1,,,,,,,6.6,157,2.5,4.3,152,85.9,7.78,73.6,14200,
4/15/2007,4/15/2007,,,,,,,,0.920517,2.375,1.526,6.05955349,14.51353222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40613.54167,40251.04167,0,250,2.1,,,,,,,1,283,3.5,0,46.8,54.7,3.5,98.4,14900,
4/16/2007,4/16/2007,,,,,,,,1.027819,2.716,1.798,5.76583262,12.87131344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40720.83333,40348.95833,0.76,255,1.8,,,,,,,1,289,2,0,34,22.1,3.3,72.9,14500,
4/17/2007,4/17/2007,,,,,,,,1.079526,3.087,2.178,6.161008813,14.68666695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40776.04167,40345.83333,2.79,250,3.1,,,,,,,0.7,282,3.2,0,32.4,22,2.73,58.1,13800,
4/18/2007,4/18/2007,,,,,,,,1.086225,3.358,2.394,7.015706351,18.40394132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40757.29167,40310.41667,1.27,362,2.7,,,,,,,0,376,3.3,0,30.9,21.3,2.76,62,14300,
4/19/2007,4/19/2007,,,,,,,,1.082223,3.407,2.369,5.979695384,13.49623762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40850,40431.25,10.16,116,1.4,,,,,,,7.6,134,2.1,4.6,29.9,21.5,3.18,39.8,13200,
4/20/2007,4/20/2007,,,,,,,,1.025856,3.29,2.416,4.958452186,9.591485987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40938.54167,40473.95833,2.54,170,1.5,,,,,,,1.8,265,1.8,1,70.9,72.9,6,41.4,12400,
4/21/2007,4/21/2007,,,,,,,,0.935301,3.124,2.254,4.191478362,6.842844078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40876.04167,40369.79167,4.57,119,1.4,,,,,,,18,96,2.8,3.8,49.4,30.2,3.96,35.9,11900,
4/22/2007,4/22/2007,,,,,,,,0.83307,2.715,2.115,3.926905997,5.968004155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41288.54167,40892.70833,5.84,267,2.3,,,,,,,8.7,288,2.5,2.5,110,67.3,9.9,96.3,12200,
