#,----------------------------------,WARNING,----------------------------------------,
#,Some,of,the,data
#,may,not,have,received
#,as,provisional,and,are
#,condition,that,neither,the
#,for,any,damages,resulting
#,,,,
#,Additional,info:,https://help.waterdata.usgs.gov/policies/provisional-data-statement,
#,,,,
#,File-format,description:,https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,
#,Automated-retrieval,info:,https://help.waterdata.usgs.gov/faq/automated-retrievals,
#,,,,
#,Contact:,gs-w_support_nwisweb@usgs.gov,,
#,retrieved:,2/5/2019,18:48:36,EST
#,,,,
#,Data,for,the,following
#,USGS,11179000,ALAMEDA,C
#,-----------------------------------------------------------------------------------,,,
#,,,,
#,Data,provided,for,site
#,TS,parameter,statistic,Description
#,9032,60,3,Discharge
#,,,,
#,Data-value,qualification,codes,included
#,,,,
#,A,Approved,for,publication
#,P,Provisional,data,subject
#,e,Value,has,been
#,,,,
agency_cd,Station,Date,Discharge_cfs,Data_Qualification
USGS,11179000,10/6/1997,29,A
USGS,11179000,10/7/1997,28,A
USGS,11179000,10/8/1997,23,A
USGS,11179000,10/9/1997,81,A
USGS,11179000,10/10/1997,68,A
USGS,11179000,10/11/1997,48,A
USGS,11179000,10/12/1997,49,A
USGS,11179000,10/13/1997,47,A
USGS,11179000,10/14/1997,45,A
USGS,11179000,10/15/1997,45,A
USGS,11179000,10/16/1997,44,A
USGS,11179000,10/17/1997,43,A
USGS,11179000,10/18/1997,44,A
USGS,11179000,10/19/1997,47,A
USGS,11179000,10/20/1997,47,A
USGS,11179000,10/21/1997,44,A
USGS,11179000,10/22/1997,44,A
USGS,11179000,10/23/1997,45,A
USGS,11179000,10/24/1997,43,A
USGS,11179000,10/25/1997,42,A
USGS,11179000,10/26/1997,47,A
USGS,11179000,10/27/1997,47,A
USGS,11179000,10/28/1997,42,A
USGS,11179000,10/29/1997,43,A
USGS,11179000,10/30/1997,45,A
USGS,11179000,10/31/1997,40,A
USGS,11179000,11/1/1997,21,A
USGS,11179000,11/2/1997,19,A
USGS,11179000,11/3/1997,18,A
USGS,11179000,11/4/1997,17,A
USGS,11179000,11/5/1997,17,A
USGS,11179000,11/6/1997,19,A
USGS,11179000,11/7/1997,21,A
USGS,11179000,11/8/1997,21,A
USGS,11179000,11/9/1997,23,A
USGS,11179000,11/10/1997,63,A
USGS,11179000,11/11/1997,129,A
USGS,11179000,11/12/1997,50,A
USGS,11179000,11/13/1997,45,A
USGS,11179000,11/14/1997,61,A
USGS,11179000,11/15/1997,144,A
USGS,11179000,11/16/1997,95,A
USGS,11179000,11/17/1997,48,A
USGS,11179000,11/18/1997,35,A
USGS,11179000,11/19/1997,61,A
USGS,11179000,11/20/1997,44,A
USGS,11179000,11/21/1997,31,A
USGS,11179000,11/22/1997,33,A
USGS,11179000,11/23/1997,34,A
USGS,11179000,11/24/1997,34,A
USGS,11179000,11/25/1997,110,A
USGS,11179000,11/26/1997,1140,A
USGS,11179000,11/27/1997,333,A
USGS,11179000,11/28/1997,96,A
USGS,11179000,11/29/1997,64,A
USGS,11179000,11/30/1997,314,A
USGS,11179000,12/1/1997,103,A
USGS,11179000,12/2/1997,61,A
USGS,11179000,12/3/1997,52,A
USGS,11179000,12/4/1997,48,A
USGS,11179000,12/5/1997,50,A
USGS,11179000,12/6/1997,54,A
USGS,11179000,12/7/1997,556,A
USGS,11179000,12/8/1997,787,A
USGS,11179000,12/9/1997,244,A
USGS,11179000,12/10/1997,111,A
USGS,11179000,12/11/1997,80,A
USGS,11179000,12/12/1997,67,A
USGS,11179000,12/13/1997,64,A
USGS,11179000,12/14/1997,208,A
USGS,11179000,12/15/1997,163,A
USGS,11179000,12/16/1997,82,A
USGS,11179000,12/17/1997,67,A
USGS,11179000,12/18/1997,57,A
USGS,11179000,12/19/1997,52,A
USGS,11179000,12/20/1997,50,A
USGS,11179000,12/21/1997,48,A
USGS,11179000,12/22/1997,49,A
USGS,11179000,12/23/1997,46,A
USGS,11179000,12/24/1997,56,A
USGS,11179000,12/25/1997,76,A
USGS,11179000,12/26/1997,73,A
USGS,11179000,12/27/1997,69,A
USGS,11179000,12/28/1997,76,A
USGS,11179000,12/29/1997,74,A
USGS,11179000,12/30/1997,72,A
USGS,11179000,12/31/1997,72,A
USGS,11179000,1/1/1998,51,A
USGS,11179000,1/2/1998,119,A
USGS,11179000,1/3/1998,124,A
USGS,11179000,1/4/1998,460,A
USGS,11179000,1/5/1998,195,A
USGS,11179000,1/6/1998,91,A
USGS,11179000,1/7/1998,96,A
USGS,11179000,1/8/1998,88,A
USGS,11179000,1/9/1998,91,A
USGS,11179000,1/10/1998,202,A
USGS,11179000,1/11/1998,340,A
USGS,11179000,1/12/1998,2040,A
USGS,11179000,1/13/1998,916,A
USGS,11179000,1/14/1998,341,A
USGS,11179000,1/15/1998,1890,A
USGS,11179000,1/16/1998,1300,A
USGS,11179000,1/17/1998,483,A
USGS,11179000,1/18/1998,1970,A
USGS,11179000,1/19/1998,2070,A
USGS,11179000,1/20/1998,768,A
USGS,11179000,1/21/1998,414,A
USGS,11179000,1/22/1998,647,A
USGS,11179000,1/23/1998,1380,A
USGS,11179000,1/24/1998,1340,A
USGS,11179000,1/25/1998,1310,A
USGS,11179000,1/26/1998,963,A
USGS,11179000,1/27/1998,475,A
USGS,11179000,1/28/1998,359,A
USGS,11179000,1/29/1998,1700,A
USGS,11179000,1/30/1998,757,A
USGS,11179000,1/31/1998,585,A
USGS,11179000,2/1/1998,633,A
USGS,11179000,2/2/1998,2700,A
USGS,11179000,2/3/1998,9770,A
USGS,11179000,2/4/1998,3320,A
USGS,11179000,2/5/1998,4090,A
USGS,11179000,2/6/1998,4780,A
USGS,11179000,2/7/1998,5480,A
USGS,11179000,2/8/1998,6450,A
USGS,11179000,2/9/1998,5670,A
USGS,11179000,2/10/1998,5230,A
USGS,11179000,2/11/1998,3740,A
USGS,11179000,2/12/1998,3540,A
USGS,11179000,2/13/1998,3440,A
USGS,11179000,2/14/1998,4410,A
USGS,11179000,2/15/1998,3430,A
USGS,11179000,2/16/1998,2800,A
USGS,11179000,2/17/1998,3070,A
USGS,11179000,2/18/1998,2640,A
USGS,11179000,2/19/1998,2570,A
USGS,11179000,2/20/1998,2480,A
USGS,11179000,2/21/1998,3750,A
USGS,11179000,2/22/1998,3930,A
USGS,11179000,2/23/1998,4780,A
USGS,11179000,2/24/1998,3440,A
USGS,11179000,2/25/1998,2710,A
USGS,11179000,2/26/1998,2000,A
USGS,11179000,2/27/1998,1730,A
USGS,11179000,2/28/1998,1450,A
USGS,11179000,3/1/1998,1300,A
USGS,11179000,3/2/1998,1180,A
USGS,11179000,3/3/1998,805,A
USGS,11179000,3/4/1998,476,A
USGS,11179000,3/5/1998,486,A
USGS,11179000,3/6/1998,607,A
USGS,11179000,3/7/1998,462,A
USGS,11179000,3/8/1998,532,A
USGS,11179000,3/9/1998,422,A
USGS,11179000,3/10/1998,393,A
USGS,11179000,3/11/1998,374,A
USGS,11179000,3/12/1998,367,A
USGS,11179000,3/13/1998,914,A
USGS,11179000,3/14/1998,454,A
USGS,11179000,3/15/1998,351,A
USGS,11179000,3/16/1998,318,A
USGS,11179000,3/17/1998,294,A
USGS,11179000,3/18/1998,274,A
USGS,11179000,3/19/1998,258,A
USGS,11179000,3/20/1998,249,A
USGS,11179000,3/21/1998,235,A
USGS,11179000,3/22/1998,221,A
USGS,11179000,3/23/1998,375,A
USGS,11179000,3/24/1998,822,A
USGS,11179000,3/25/1998,657,A
USGS,11179000,3/26/1998,759,A
USGS,11179000,3/27/1998,573,A
USGS,11179000,3/28/1998,583,A
USGS,11179000,3/29/1998,491,A
USGS,11179000,3/30/1998,409,A
USGS,11179000,3/31/1998,504,A
USGS,11179000,4/1/1998,515,A
USGS,11179000,4/2/1998,501,A
USGS,11179000,4/3/1998,579,A
USGS,11179000,4/4/1998,708,A
USGS,11179000,4/5/1998,608,A
USGS,11179000,4/6/1998,456,A
USGS,11179000,4/7/1998,481,A
USGS,11179000,4/8/1998,453,A
USGS,11179000,4/9/1998,416,A
USGS,11179000,4/10/1998,377,A
USGS,11179000,4/11/1998,358,A
USGS,11179000,4/12/1998,345,A
USGS,11179000,4/13/1998,675,A
USGS,11179000,4/14/1998,583,A
USGS,11179000,4/15/1998,554,A
USGS,11179000,4/16/1998,419,A
USGS,11179000,4/17/1998,364,A
USGS,11179000,4/18/1998,330,A
USGS,11179000,4/19/1998,303,A
USGS,11179000,4/20/1998,284,A
USGS,11179000,4/21/1998,262,A
USGS,11179000,4/22/1998,251,A
USGS,11179000,4/23/1998,272,A
USGS,11179000,4/24/1998,270,A
USGS,11179000,4/25/1998,255,A
USGS,11179000,4/26/1998,238,A
USGS,11179000,4/27/1998,221,A
USGS,11179000,4/28/1998,193,A
USGS,11179000,4/29/1998,187,A
USGS,11179000,4/30/1998,178,A
USGS,11179000,5/1/1998,171,A
USGS,11179000,5/2/1998,169,A
USGS,11179000,5/3/1998,173,A
USGS,11179000,5/4/1998,362,A
USGS,11179000,5/5/1998,360,A
USGS,11179000,5/6/1998,287,A
USGS,11179000,5/7/1998,192,A
USGS,11179000,5/8/1998,175,A
USGS,11179000,5/9/1998,170,A
USGS,11179000,5/10/1998,157,A
USGS,11179000,5/11/1998,144,A
USGS,11179000,5/12/1998,246,A
USGS,11179000,5/13/1998,300,A
USGS,11179000,5/14/1998,191,A
USGS,11179000,5/15/1998,176,A
USGS,11179000,5/16/1998,165,A
USGS,11179000,5/17/1998,159,A
USGS,11179000,5/18/1998,145,A
USGS,11179000,5/19/1998,136,A
USGS,11179000,5/20/1998,139,A
USGS,11179000,5/21/1998,134,A
USGS,11179000,5/22/1998,123,A
USGS,11179000,5/23/1998,119,A
USGS,11179000,5/24/1998,118,A
USGS,11179000,5/25/1998,115,A
USGS,11179000,5/26/1998,111,A
USGS,11179000,5/27/1998,122,A
USGS,11179000,5/28/1998,292,A
USGS,11179000,5/29/1998,218,A
USGS,11179000,5/30/1998,157,A
USGS,11179000,5/31/1998,140,A
USGS,11179000,6/1/1998,130,A
USGS,11179000,6/2/1998,126,A
USGS,11179000,6/3/1998,125,A
USGS,11179000,6/4/1998,122,A
USGS,11179000,6/5/1998,118,A
USGS,11179000,6/6/1998,114,A
USGS,11179000,6/7/1998,125,A
USGS,11179000,6/8/1998,213,A
USGS,11179000,6/9/1998,226,A
USGS,11179000,6/10/1998,96,A
USGS,11179000,6/11/1998,97,A
USGS,11179000,6/12/1998,92,A
USGS,11179000,6/13/1998,91,A
USGS,11179000,6/14/1998,88,A
USGS,11179000,6/15/1998,84,A
USGS,11179000,6/16/1998,81,A
USGS,11179000,6/17/1998,77,A
USGS,11179000,6/18/1998,74,A
USGS,11179000,6/19/1998,72,A
USGS,11179000,6/20/1998,74,A
USGS,11179000,6/21/1998,75,A
USGS,11179000,6/22/1998,71,A
USGS,11179000,6/23/1998,67,A
USGS,11179000,6/24/1998,68,A
USGS,11179000,6/25/1998,70,A
USGS,11179000,6/26/1998,69,A
USGS,11179000,6/27/1998,63,A
USGS,11179000,6/28/1998,61,A
USGS,11179000,6/29/1998,63,A
USGS,11179000,6/30/1998,60,A
USGS,11179000,7/1/1998,59,A
USGS,11179000,7/2/1998,58,A
USGS,11179000,7/3/1998,56,A
USGS,11179000,7/4/1998,65,A
USGS,11179000,7/5/1998,68,A
USGS,11179000,7/6/1998,64,A
USGS,11179000,7/7/1998,59,A
USGS,11179000,7/8/1998,56,A
USGS,11179000,7/9/1998,52,A
USGS,11179000,7/10/1998,51,A
USGS,11179000,7/11/1998,52,A
USGS,11179000,7/12/1998,55,A
USGS,11179000,7/13/1998,54,A
USGS,11179000,7/14/1998,53,A
USGS,11179000,7/15/1998,48,A
USGS,11179000,7/16/1998,46,A
USGS,11179000,7/17/1998,45,A
USGS,11179000,7/18/1998,51,A
USGS,11179000,7/19/1998,53,A
USGS,11179000,7/20/1998,51,A
USGS,11179000,7/21/1998,48,A
USGS,11179000,7/22/1998,47,A
USGS,11179000,7/23/1998,48,A
USGS,11179000,7/24/1998,42,A
USGS,11179000,7/25/1998,45,A
USGS,11179000,7/26/1998,49,A
USGS,11179000,7/27/1998,48,A
USGS,11179000,7/28/1998,42,A
USGS,11179000,7/29/1998,41,A
USGS,11179000,7/30/1998,45,A
USGS,11179000,7/31/1998,43,A
USGS,11179000,8/1/1998,40,A
USGS,11179000,8/2/1998,38,A
USGS,11179000,8/3/1998,43,A
USGS,11179000,8/4/1998,42,A
USGS,11179000,8/5/1998,33,A
USGS,11179000,8/6/1998,38,A
USGS,11179000,8/7/1998,33,A
USGS,11179000,8/8/1998,33,A
USGS,11179000,8/9/1998,31,A
USGS,11179000,8/10/1998,29,A
USGS,11179000,8/11/1998,36,A
USGS,11179000,8/12/1998,40,A
USGS,11179000,8/13/1998,44,A
USGS,11179000,8/14/1998,45,A
USGS,11179000,8/15/1998,45,A
USGS,11179000,8/16/1998,46,A
USGS,11179000,8/17/1998,47,A
USGS,11179000,8/18/1998,43,A
USGS,11179000,8/19/1998,33,A
USGS,11179000,8/20/1998,29,A
USGS,11179000,8/21/1998,28,A
USGS,11179000,8/22/1998,27,A
USGS,11179000,8/23/1998,30,A
USGS,11179000,8/24/1998,30,A
USGS,11179000,8/25/1998,25,A
USGS,11179000,8/26/1998,28,A
USGS,11179000,8/27/1998,29,A
USGS,11179000,8/28/1998,29,A
USGS,11179000,8/29/1998,25,A
USGS,11179000,8/30/1998,26,A
USGS,11179000,8/31/1998,28,A
USGS,11179000,9/1/1998,33,A
USGS,11179000,9/2/1998,25,A
USGS,11179000,9/3/1998,31,A
USGS,11179000,9/4/1998,28,A
USGS,11179000,9/5/1998,39,A
USGS,11179000,9/6/1998,45,A
USGS,11179000,9/7/1998,47,A
USGS,11179000,9/8/1998,45,A
USGS,11179000,9/9/1998,41,A
USGS,11179000,9/10/1998,49,A
USGS,11179000,9/11/1998,50,A
USGS,11179000,9/12/1998,46,A
USGS,11179000,9/13/1998,46,A
USGS,11179000,9/14/1998,45,A
USGS,11179000,9/15/1998,51,A
USGS,11179000,9/16/1998,44,A
USGS,11179000,9/17/1998,43,A
USGS,11179000,9/18/1998,52,A
USGS,11179000,9/19/1998,51,A
USGS,11179000,9/20/1998,45,A
USGS,11179000,9/21/1998,47,A
USGS,11179000,9/22/1998,51,A
USGS,11179000,9/23/1998,49,A
USGS,11179000,9/24/1998,49,A
USGS,11179000,9/25/1998,50,A
USGS,11179000,9/26/1998,51,A
USGS,11179000,9/27/1998,68,A
USGS,11179000,9/28/1998,52,A
USGS,11179000,9/29/1998,28,A
USGS,11179000,9/30/1998,36,A
USGS,11179000,10/1/1998,36,A
USGS,11179000,10/2/1998,38,A
USGS,11179000,10/3/1998,38,A
USGS,11179000,10/4/1998,37,A
USGS,11179000,10/5/1998,38,A
USGS,11179000,10/6/1998,32,A
USGS,11179000,10/7/1998,32,A
USGS,11179000,10/8/1998,29,A
USGS,11179000,10/9/1998,22,A
USGS,11179000,10/10/1998,27,A
USGS,11179000,10/11/1998,38,A
USGS,11179000,10/12/1998,41,A
USGS,11179000,10/13/1998,41,A
USGS,11179000,10/14/1998,41,A
USGS,11179000,10/15/1998,42,A
USGS,11179000,10/16/1998,40,A
USGS,11179000,10/17/1998,19,A
USGS,11179000,10/18/1998,19,A
USGS,11179000,10/19/1998,24,A
USGS,11179000,10/20/1998,23,A
USGS,11179000,10/21/1998,22,A
USGS,11179000,10/22/1998,20,A
USGS,11179000,10/23/1998,40,A
USGS,11179000,10/24/1998,168,A
USGS,11179000,10/25/1998,117,A
USGS,11179000,10/26/1998,74,A
USGS,11179000,10/27/1998,69,A
USGS,11179000,10/28/1998,36,A
USGS,11179000,10/29/1998,31,A
USGS,11179000,10/30/1998,25,A
USGS,11179000,10/31/1998,29,A
USGS,11179000,11/1/1998,32,A
USGS,11179000,11/2/1998,45,A
USGS,11179000,11/3/1998,49,A
USGS,11179000,11/4/1998,49,A
USGS,11179000,11/5/1998,38,A
USGS,11179000,11/6/1998,41,A
USGS,11179000,11/7/1998,102,A
USGS,11179000,11/8/1998,69,A
USGS,11179000,11/9/1998,56,A
USGS,11179000,11/10/1998,41,A
USGS,11179000,11/11/1998,55,A
USGS,11179000,11/12/1998,38,A
USGS,11179000,11/13/1998,32,A
USGS,11179000,11/14/1998,32,A
USGS,11179000,11/15/1998,50,A
USGS,11179000,11/16/1998,52,A
USGS,11179000,11/17/1998,56,A
USGS,11179000,11/18/1998,52,A
USGS,11179000,11/19/1998,52,A
USGS,11179000,11/20/1998,49,A
USGS,11179000,11/21/1998,38,A
USGS,11179000,11/22/1998,65,A
USGS,11179000,11/23/1998,106,A
USGS,11179000,11/24/1998,120,A
USGS,11179000,11/25/1998,39,A
USGS,11179000,11/26/1998,37,A
USGS,11179000,11/27/1998,52,A
USGS,11179000,11/28/1998,177,A
USGS,11179000,11/29/1998,81,A
USGS,11179000,11/30/1998,351,A
USGS,11179000,12/1/1998,162,A
USGS,11179000,12/2/1998,54,A
USGS,11179000,12/3/1998,86,A
USGS,11179000,12/4/1998,61,A
USGS,11179000,12/5/1998,42,A
USGS,11179000,12/6/1998,166,A
USGS,11179000,12/7/1998,51,A
USGS,11179000,12/8/1998,42,A
USGS,11179000,12/9/1998,62,A
USGS,11179000,12/10/1998,62,A
USGS,11179000,12/11/1998,69,A
USGS,11179000,12/12/1998,71,A
USGS,11179000,12/13/1998,93,A
USGS,11179000,12/14/1998,109,A
USGS,11179000,12/15/1998,82,A
USGS,11179000,12/16/1998,77,A
USGS,11179000,12/17/1998,73,A
USGS,11179000,12/18/1998,72,A
USGS,11179000,12/19/1998,81,A
USGS,11179000,12/20/1998,86,A
USGS,11179000,12/21/1998,80,A
USGS,11179000,12/22/1998,76,A
USGS,11179000,12/23/1998,74,A
USGS,11179000,12/24/1998,78,A
USGS,11179000,12/25/1998,79,A
USGS,11179000,12/26/1998,75,A
USGS,11179000,12/27/1998,71,A
USGS,11179000,12/28/1998,73,A
USGS,11179000,12/29/1998,75,A
USGS,11179000,12/30/1998,71,A
USGS,11179000,12/31/1998,72,A
USGS,11179000,1/1/1999,41,A
USGS,11179000,1/2/1999,34,A
USGS,11179000,1/3/1999,36,A
USGS,11179000,1/4/1999,35,A
USGS,11179000,1/5/1999,31,A
USGS,11179000,1/6/1999,23,A
USGS,11179000,1/7/1999,23,A
USGS,11179000,1/8/1999,24,A
USGS,11179000,1/9/1999,26,A
USGS,11179000,1/10/1999,27,A
USGS,11179000,1/11/1999,55,A
USGS,11179000,1/12/1999,72,A
USGS,11179000,1/13/1999,73,A
USGS,11179000,1/14/1999,49,A
USGS,11179000,1/15/1999,82,A
USGS,11179000,1/16/1999,96,A
USGS,11179000,1/17/1999,42,A
USGS,11179000,1/18/1999,166,A
USGS,11179000,1/19/1999,567,A
USGS,11179000,1/20/1999,1100,A
USGS,11179000,1/21/1999,322,A
USGS,11179000,1/22/1999,145,A
USGS,11179000,1/23/1999,264,A
USGS,11179000,1/24/1999,216,A
USGS,11179000,1/25/1999,129,A
USGS,11179000,1/26/1999,254,A
USGS,11179000,1/27/1999,349,A
USGS,11179000,1/28/1999,130,A
USGS,11179000,1/29/1999,106,A
USGS,11179000,1/30/1999,95,A
USGS,11179000,1/31/1999,331,A
USGS,11179000,2/1/1999,164,A
USGS,11179000,2/2/1999,106,A
USGS,11179000,2/3/1999,89,A
USGS,11179000,2/4/1999,80,A
USGS,11179000,2/5/1999,76,A
USGS,11179000,2/6/1999,126,A
USGS,11179000,2/7/1999,1450,A
USGS,11179000,2/8/1999,743,A
USGS,11179000,2/9/1999,2260,A
USGS,11179000,2/10/1999,861,A
USGS,11179000,2/11/1999,380,A
USGS,11179000,2/12/1999,252,A
USGS,11179000,2/13/1999,198,A
USGS,11179000,2/14/1999,206,A
USGS,11179000,2/15/1999,148,A
USGS,11179000,2/16/1999,157,A
USGS,11179000,2/17/1999,653,A
USGS,11179000,2/18/1999,349,A
USGS,11179000,2/19/1999,291,A
USGS,11179000,2/20/1999,315,A
USGS,11179000,2/21/1999,1180,A
USGS,11179000,2/22/1999,446,A
USGS,11179000,2/23/1999,294,A
USGS,11179000,2/24/1999,233,A
USGS,11179000,2/25/1999,397,A
USGS,11179000,2/26/1999,233,A
USGS,11179000,2/27/1999,185,A
USGS,11179000,2/28/1999,159,A
USGS,11179000,3/1/1999,146,A
USGS,11179000,3/2/1999,133,A
USGS,11179000,3/3/1999,165,A
USGS,11179000,3/4/1999,123,A
USGS,11179000,3/5/1999,114,A
USGS,11179000,3/6/1999,111,A
USGS,11179000,3/7/1999,108,A
USGS,11179000,3/8/1999,107,A
USGS,11179000,3/9/1999,416,A
USGS,11179000,3/10/1999,168,A
USGS,11179000,3/11/1999,133,A
USGS,11179000,3/12/1999,118,A
USGS,11179000,3/13/1999,112,A
USGS,11179000,3/14/1999,107,A
USGS,11179000,3/15/1999,197,A
USGS,11179000,3/16/1999,124,A
USGS,11179000,3/17/1999,111,A
USGS,11179000,3/18/1999,104,A
USGS,11179000,3/19/1999,109,A
USGS,11179000,3/20/1999,161,A
USGS,11179000,3/21/1999,132,A
USGS,11179000,3/22/1999,105,A
USGS,11179000,3/23/1999,103,A
USGS,11179000,3/24/1999,93,A
USGS,11179000,3/25/1999,190,A
USGS,11179000,3/26/1999,136,A
USGS,11179000,3/27/1999,88,A
USGS,11179000,3/28/1999,82,A
USGS,11179000,3/29/1999,77,A
USGS,11179000,3/30/1999,72,A
USGS,11179000,3/31/1999,166,A
USGS,11179000,4/1/1999,79,A
USGS,11179000,4/2/1999,71,A
USGS,11179000,4/3/1999,78,A
USGS,11179000,4/4/1999,77,A
USGS,11179000,4/5/1999,187,A
USGS,11179000,4/6/1999,163,A
USGS,11179000,4/7/1999,105,A
USGS,11179000,4/8/1999,318,A
USGS,11179000,4/9/1999,160,A
USGS,11179000,4/10/1999,108,A
USGS,11179000,4/11/1999,260,A
USGS,11179000,4/12/1999,188,A
USGS,11179000,4/13/1999,121,A
USGS,11179000,4/14/1999,168,A
USGS,11179000,4/15/1999,208,A
USGS,11179000,4/16/1999,204,A
USGS,11179000,4/17/1999,199,A
USGS,11179000,4/18/1999,161,A
USGS,11179000,4/19/1999,137,A
USGS,11179000,4/20/1999,125,A
USGS,11179000,4/21/1999,109,A
USGS,11179000,4/22/1999,106,A
USGS,11179000,4/23/1999,89,A
USGS,11179000,4/24/1999,82,A
USGS,11179000,4/25/1999,77,A
USGS,11179000,4/26/1999,69,A
USGS,11179000,4/27/1999,77,A
USGS,11179000,4/28/1999,76,A
USGS,11179000,4/29/1999,75,A
USGS,11179000,4/30/1999,72,A
USGS,11179000,5/1/1999,82,A
USGS,11179000,5/2/1999,89,A
USGS,11179000,5/3/1999,97,A
USGS,11179000,5/4/1999,81,A
USGS,11179000,5/5/1999,58,A
USGS,11179000,5/6/1999,51,A
USGS,11179000,5/7/1999,47,A
USGS,11179000,5/8/1999,53,A
USGS,11179000,5/9/1999,55,A
USGS,11179000,5/10/1999,52,A
USGS,11179000,5/11/1999,52,A
USGS,11179000,5/12/1999,64,A
USGS,11179000,5/13/1999,63,A
USGS,11179000,5/14/1999,51,A
USGS,11179000,5/15/1999,71,A
USGS,11179000,5/16/1999,75,A
USGS,11179000,5/17/1999,64,A
USGS,11179000,5/18/1999,48,A
USGS,11179000,5/19/1999,46,A
USGS,11179000,5/20/1999,45,A
USGS,11179000,5/21/1999,43,A
USGS,11179000,5/22/1999,43,A
USGS,11179000,5/23/1999,44,A
USGS,11179000,5/24/1999,40,A
USGS,11179000,5/25/1999,34,A
USGS,11179000,5/26/1999,30,A
USGS,11179000,5/27/1999,29,A
USGS,11179000,5/28/1999,31,A
USGS,11179000,5/29/1999,32,A
USGS,11179000,5/30/1999,35,A
USGS,11179000,5/31/1999,37,A
USGS,11179000,6/1/1999,36,A
USGS,11179000,6/2/1999,29,A
USGS,11179000,6/3/1999,34,A
USGS,11179000,6/4/1999,32,A
USGS,11179000,6/5/1999,35,A
USGS,11179000,6/6/1999,38,A
USGS,11179000,6/7/1999,35,A
USGS,11179000,6/8/1999,31,A
USGS,11179000,6/9/1999,35,A
USGS,11179000,6/10/1999,35,A
USGS,11179000,6/11/1999,34,A
USGS,11179000,6/12/1999,37,A
USGS,11179000,6/13/1999,40,A
USGS,11179000,6/14/1999,36,A
USGS,11179000,6/15/1999,32,A
USGS,11179000,6/16/1999,26,A
USGS,11179000,6/17/1999,25,A
USGS,11179000,6/18/1999,34,A
USGS,11179000,6/19/1999,39,A
USGS,11179000,6/20/1999,46,A
USGS,11179000,6/21/1999,50,A
USGS,11179000,6/22/1999,45,A
USGS,11179000,6/23/1999,40,A
USGS,11179000,6/24/1999,44,A
USGS,11179000,6/25/1999,45,A
USGS,11179000,6/26/1999,46,A
USGS,11179000,6/27/1999,49,A
USGS,11179000,6/28/1999,48,A
USGS,11179000,6/29/1999,41,A
USGS,11179000,6/30/1999,47,A
USGS,11179000,7/1/1999,44,A
USGS,11179000,7/2/1999,48,A
USGS,11179000,7/3/1999,44,A
USGS,11179000,7/4/1999,47,A
USGS,11179000,7/5/1999,44,A
USGS,11179000,7/6/1999,42,A
USGS,11179000,7/7/1999,50,A
USGS,11179000,7/8/1999,42,A
USGS,11179000,7/9/1999,42,A
USGS,11179000,7/10/1999,44,A
USGS,11179000,7/11/1999,45,A
USGS,11179000,7/12/1999,41,A
USGS,11179000,7/13/1999,41,A
USGS,11179000,7/14/1999,39,A
USGS,11179000,7/15/1999,45,A
USGS,11179000,7/16/1999,43,A
USGS,11179000,7/17/1999,45,A
USGS,11179000,7/18/1999,46,A
USGS,11179000,7/19/1999,47,A
USGS,11179000,7/20/1999,47,A
USGS,11179000,7/21/1999,48,A
USGS,11179000,7/22/1999,49,A
USGS,11179000,7/23/1999,54,A
USGS,11179000,7/24/1999,54,A
USGS,11179000,7/25/1999,57,A
USGS,11179000,7/26/1999,56,A
USGS,11179000,7/27/1999,55,A
USGS,11179000,7/28/1999,52,A
USGS,11179000,7/29/1999,49,A
USGS,11179000,7/30/1999,49,A
USGS,11179000,7/31/1999,52,A
USGS,11179000,8/1/1999,54,A
USGS,11179000,8/2/1999,49,A
USGS,11179000,8/3/1999,55,A
USGS,11179000,8/4/1999,56,A
USGS,11179000,8/5/1999,57,A
USGS,11179000,8/6/1999,75,A
USGS,11179000,8/7/1999,60,A
USGS,11179000,8/8/1999,59,A
USGS,11179000,8/9/1999,57,A
USGS,11179000,8/10/1999,57,A
USGS,11179000,8/11/1999,57,A
USGS,11179000,8/12/1999,55,A
USGS,11179000,8/13/1999,52,A
USGS,11179000,8/14/1999,53,A
USGS,11179000,8/15/1999,55,A
USGS,11179000,8/16/1999,55,A
USGS,11179000,8/17/1999,56,A
USGS,11179000,8/18/1999,56,A
USGS,11179000,8/19/1999,55,A
USGS,11179000,8/20/1999,56,A
USGS,11179000,8/21/1999,55,A
USGS,11179000,8/22/1999,54,A
USGS,11179000,8/23/1999,55,A
USGS,11179000,8/24/1999,47,A
USGS,11179000,8/25/1999,43,A
USGS,11179000,8/26/1999,41,A
USGS,11179000,8/27/1999,42,A
USGS,11179000,8/28/1999,44,A
USGS,11179000,8/29/1999,48,A
USGS,11179000,8/30/1999,48,A
USGS,11179000,8/31/1999,47,A
USGS,11179000,9/1/1999,46,A
USGS,11179000,9/2/1999,46,A
USGS,11179000,9/3/1999,47,A
USGS,11179000,9/4/1999,49,A
USGS,11179000,9/5/1999,47,A
USGS,11179000,9/6/1999,44,A
USGS,11179000,9/7/1999,42,A
USGS,11179000,9/8/1999,42,A
USGS,11179000,9/9/1999,77,A
USGS,11179000,9/10/1999,57,A
USGS,11179000,9/11/1999,50,A
USGS,11179000,9/12/1999,45,A
USGS,11179000,9/13/1999,43,A
USGS,11179000,9/14/1999,42,A
